,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,AGE,BUILD_YEAR,SALES_PRICE,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Other
2220,3,1238,2,1,4,3,0,2,3,4,39,1974,9258310,0,0,1
2221,5,1859,3,2,5,5,1,2,3,4,28,1980,16018960,1,0,0
2222,5,2239,4,2,6,4,0,3,3,5,19,1990,11563580,0,1,0
2223,4,1771,2,1,4,5,0,4,3,1,35,1975,8129650,0,1,0
2224,2,626,1,1,2,1,1,1,3,1,36,1975,5251640,0,1,0
2225,3,978,1,1,3,3,0,3,3,4,39,1974,8196110,0,0,1
2226,7,1586,1,1,4,5,0,2,1,4,34,1976,10259180,0,1,0
2227,3,1196,1,1,3,3,0,4,3,6,5,2002,11135270,0,0,1
2228,3,1225,2,1,4,3,1,4,3,4,7,2000,11116500,0,0,1
2229,3,812,1,1,3,1,1,4,3,6,5,2003,9663350,0,1,0
2230,1,1436,2,2,4,3,0,4,3,5,42,1967,11799500,1,0,0
2231,1,1019,1,1,3,4,1,3,3,5,47,1963,10472250,1,0,0
2232,3,1203,2,1,4,5,1,4,1,4,38,1970,13491500,1,0,0
2233,3,1027,1,1,3,5,0,4,1,5,28,1985,11827400,1,0,0
2234,4,1974,3,2,5,5,1,2,2,5,51,1955,11031970,0,1,0
2235,4,1746,2,1,4,3,1,4,1,5,25,1980,9964150,0,1,0
2236,5,1711,2,1,4,5,0,3,2,5,26,1985,10248940,0,0,1
2237,7,1918,2,1,5,2,1,1,1,5,42,1969,12574290,0,1,0
2238,1,1083,1,1,3,4,0,4,2,1,13,1997,5159375,0,0,1
2239,1,826,1,1,2,5,0,3,2,1,14,1998,4646250,0,0,1
2240,4,1624,2,1,4,4,0,3,2,4,40,1971,9031800,0,0,1
2241,3,1122,1,1,3,5,0,4,2,5,28,1985,13180400,1,0,0
2242,6,1906,2,1,5,5,0,2,2,4,41,1972,20020970,1,0,0
2243,3,849,1,1,3,4,0,2,2,4,32,1979,7061130,0,0,1
2244,6,1793,1,1,4,5,1,2,2,4,28,1983,12813210,0,1,0
2245,4,1936,3,2,5,2,1,3,3,3,9,1995,10737430,0,1,0
2246,4,1956,3,2,5,5,1,4,1,3,44,1966,9590830,0,1,0
2247,5,1778,3,2,5,3,1,4,3,4,30,1981,10502000,0,1,0
2248,1,1075,1,1,3,3,0,2,2,3,6,2005,8543500,1,0,0
2249,1,541,1,1,2,2,1,4,1,3,21,1989,4894125,0,0,1
2250,3,1166,1,1,3,2,0,2,3,6,16,1997,14248200,1,0,0
2251,1,533,1,1,2,3,0,2,2,1,24,1987,3000375,0,0,1
2252,3,738,1,1,2,5,1,4,2,4,32,1977,7660600,0,1,0
2253,7,1771,1,1,4,3,1,1,2,5,16,1993,20591120,1,0,0
2254,6,1687,1,1,4,2,1,4,1,4,31,1978,11407570,0,1,0
2255,5,1970,3,2,5,1,0,2,2,4,6,2004,14949120,1,0,0
2256,1,1620,2,2,4,5,1,3,2,5,43,1967,9163250,0,1,0
2257,1,668,1,1,2,3,0,2,2,2,37,1975,3781250,0,0,1
2258,4,1542,2,1,4,2,1,4,3,6,48,1959,10453060,0,1,0
2259,7,1551,1,1,4,4,0,1,2,5,10,1998,12435730,0,0,1
2260,5,2221,4,2,6,1,0,4,2,5,20,1990,11682020,0,0,1
2261,4,1522,2,1,4,5,0,2,2,4,14,1995,9268680,0,0,1
2262,4,1539,2,1,4,3,1,3,3,4,23,1983,9879360,0,1,0
2263,7,1866,2,1,5,1,1,4,3,6,25,1986,15678280,0,0,1
2264,6,1874,2,1,5,1,1,4,1,6,27,1985,14602660,0,0,1
2265,5,2097,3,2,5,2,0,4,2,4,22,1989,10668780,0,0,1
2266,3,1159,1,1,3,2,0,2,1,5,18,1989,12415500,1,0,0
2267,5,1438,2,1,4,1,1,3,3,6,10,2001,14509000,1,0,0
2268,3,863,1,1,3,1,0,3,2,4,22,1990,7341810,0,0,1
2269,1,1292,1,1,3,4,0,1,2,5,32,1979,10339000,1,0,0
2270,6,1691,1,1,4,4,1,3,3,4,28,1981,12549660,0,1,0
2271,6,1894,2,1,5,2,1,3,2,4,38,1969,12680410,0,1,0
2272,3,1174,1,1,3,2,0,1,2,6,35,1973,13328250,1,0,0
2273,4,1838,3,2,5,3,0,2,2,6,44,1961,9952680,0,1,0
2274,1,1582,2,2,4,4,0,4,3,4,5,2006,12570750,1,0,0
2275,5,1951,3,2,5,1,0,2,3,4,8,2000,9772960,0,1,0
2276,1,1237,1,1,3,4,1,2,2,2,22,1989,6823875,0,0,1
2277,4,1989,3,2,5,1,1,2,1,2,37,1973,9188290,0,0,1
2278,3,1129,1,1,3,5,1,3,2,6,30,1979,14614100,1,0,0
2279,3,768,1,1,2,1,1,1,1,6,36,1973,7462400,0,1,0
2280,3,1056,1,1,3,1,0,2,1,4,40,1972,6930720,0,0,1
2281,7,1585,1,1,4,4,0,4,1,6,43,1970,17805860,1,0,0
2282,5,1789,3,2,5,5,1,4,3,5,8,2000,11874360,0,1,0
2283,4,1869,3,2,5,5,0,2,1,6,14,1991,15941330,1,0,0
2284,1,520,1,1,2,1,0,3,3,2,19,1990,5246250,1,0,0
2285,3,738,1,1,2,5,1,2,1,5,12,2000,10625000,1,0,0
2286,4,1914,3,2,5,3,1,2,3,5,8,2003,11781260,0,1,0
2287,6,1576,1,1,4,4,0,4,3,4,16,1993,12560000,0,0,1
2288,3,869,1,1,3,1,0,1,3,4,37,1972,6831950,0,1,0
2289,2,635,1,1,2,1,0,1,3,4,40,1970,6000900,0,1,0
2290,6,1875,2,1,5,5,1,1,3,5,8,1998,14640260,0,1,0
2291,5,2344,4,2,6,4,0,2,3,6,17,1992,18963740,1,0,0
2292,6,1804,2,1,5,4,1,4,3,6,24,1987,14507380,0,1,0
2293,2,985,1,1,3,4,0,3,3,2,40,1970,7375400,0,0,1
2294,6,1589,1,1,4,4,1,4,1,5,18,1992,18676960,1,0,0
2295,1,1390,2,2,4,4,1,4,3,2,33,1978,7941000,0,0,1
2296,5,2435,4,2,6,4,0,4,3,6,15,1996,12911300,0,1,0
2297,2,1145,1,1,3,4,1,2,3,6,29,1981,11804935,0,0,1
2298,3,714,1,1,2,3,0,4,3,6,19,1988,8191450,0,1,0
2299,3,1174,1,1,3,4,0,2,3,4,25,1984,12980150,1,0,0
2300,6,1936,2,1,5,5,0,4,3,4,27,1980,21320640,1,0,0
2301,1,1477,2,2,4,3,0,4,1,3,26,1983,9898250,1,0,0
2302,1,1017,1,1,3,5,1,4,3,2,6,2006,9715500,1,0,0
2303,3,943,1,1,3,5,0,4,1,4,17,1995,7710860,0,0,1
2304,7,1515,1,1,4,3,0,4,1,5,33,1975,11415610,0,0,1
2305,3,1071,1,1,3,1,0,4,2,6,37,1976,9277020,0,0,1
2306,4,1937,3,2,5,4,0,2,2,4,10,1998,10670850,0,0,1
2307,5,2440,4,2,6,4,1,2,2,6,11,2000,14217020,0,0,1
2308,3,892,1,1,3,3,1,4,1,4,26,1985,8027540,0,0,1
2309,4,1951,3,2,5,3,0,1,2,4,12,1998,15635990,1,0,0
2310,1,1452,2,2,4,4,0,3,2,4,13,1997,8008250,0,0,1
2311,4,1605,2,1,4,1,0,1,2,2,26,1978,11710370,1,0,0
2312,3,733,1,1,2,5,0,4,2,4,15,1996,7487660,0,0,1
2313,1,616,1,1,2,5,0,4,3,3,36,1975,5452000,0,0,1
2314,6,1525,1,1,4,5,0,3,1,5,15,1997,12019000,0,0,1
2315,5,1577,2,1,4,3,0,2,2,4,5,2004,9218040,0,0,1
2316,2,1002,1,1,3,2,1,2,2,1,8,2001,7731120,0,0,1
2317,4,1792,2,1,4,3,1,1,3,4,45,1963,15370850,1,0,0
2318,3,721,1,1,2,2,1,2,1,6,32,1982,7947370,0,0,1
2319,7,1530,1,1,4,2,1,1,1,4,10,2003,17340400,1,0,0
2320,3,723,1,1,2,2,1,2,1,6,15,1993,10659650,1,0,0
2321,2,840,1,1,3,2,0,4,2,2,21,1988,6578415,0,0,1
2322,1,1254,1,1,3,5,1,3,1,5,17,1994,8656000,0,0,1
2323,1,1129,1,1,3,4,1,3,2,2,27,1983,6472125,0,0,1
2324,2,1272,2,2,4,1,0,1,2,6,20,1991,9889600,0,1,0
2325,2,1085,1,1,3,5,1,4,2,3,32,1975,8920280,0,1,0
2326,4,1922,3,2,5,4,0,3,2,4,11,2000,10739020,0,0,1
2327,3,994,1,1,3,5,0,3,1,5,28,1980,11534600,1,0,0
2328,4,1798,2,1,4,2,1,3,1,5,48,1956,9409960,0,1,0
2329,4,1544,2,1,4,2,0,4,1,5,14,1997,13104880,1,0,0
2330,4,1740,2,1,4,4,1,2,3,6,30,1978,12192300,0,0,1
2331,4,1676,2,1,4,1,0,1,3,5,47,1962,8932590,0,1,0
2332,2,1209,2,2,4,4,1,3,2,5,19,1989,10672285,0,1,0
2333,5,1397,2,1,4,3,1,3,2,4,17,1993,12774540,1,0,0
2334,1,1028,1,1,3,2,1,1,1,5,11,2001,7087250,0,1,0
2335,2,1063,1,1,3,5,1,3,2,4,7,2004,10525805,0,0,1
2336,4,1596,2,1,4,1,1,2,2,6,55,1956,9637350,0,1,0
2337,2,648,1,1,2,2,0,2,1,4,24,1985,8044160,1,0,0
2338,4,1732,2,1,4,5,0,1,1,3,6,2005,8913270,0,0,1
2339,3,1100,1,1,3,5,0,1,1,6,26,1981,9171700,0,0,1
2340,3,1182,1,1,3,5,0,4,3,6,31,1983,10876790,0,0,1
2341,5,2137,3,2,5,1,0,3,2,6,20,1991,11810540,0,0,1
2342,3,1298,2,1,4,5,1,3,2,6,36,1977,16006000,1,0,0
2343,4,1581,2,1,4,3,1,2,1,2,15,1996,7763400,0,1,0
2344,4,1520,2,1,4,5,0,3,2,1,29,1975,7522430,0,0,1
2345,3,785,1,1,2,3,0,1,1,6,33,1976,7335200,0,0,1
2346,4,1929,3,2,5,4,1,1,3,3,31,1973,16070870,1,0,0
2347,3,765,1,1,2,2,1,1,2,4,40,1970,6860600,0,1,0
2348,5,2215,3,2,5,1,1,4,3,4,12,1998,11596240,0,1,0
2349,5,1599,2,1,4,5,1,2,3,4,20,1991,10148600,0,1,0
2350,5,1320,1,1,3,2,0,4,3,4,12,1997,11851240,1,0,0
2351,7,1527,1,1,4,5,1,3,1,6,38,1970,18686210,1,0,0
2352,3,803,1,1,3,4,0,2,1,5,20,1991,6811400,0,1,0
2353,2,778,1,1,2,2,0,2,3,3,16,1996,9821540,1,0,0
2354,7,1917,2,1,5,3,0,1,2,5,11,1997,14105580,0,0,1
2355,7,1762,1,1,4,5,0,2,1,4,41,1973,18333020,1,0,0
2356,6,1662,1,1,4,5,1,2,2,5,23,1988,12916910,0,1,0
2357,2,691,1,1,2,2,0,1,1,4,31,1977,5499565,0,1,0
2358,3,1142,1,1,3,4,0,4,3,4,35,1978,8559850,0,1,0
2359,1,965,1,1,3,4,1,2,3,3,36,1974,6641500,0,1,0
2360,4,1793,2,1,4,1,1,3,1,1,51,1953,6980320,0,1,0
2361,3,1021,1,1,3,3,0,4,2,6,32,1980,9304770,0,0,1
2362,3,1097,1,1,3,3,1,1,3,6,9,2000,14874950,1,0,0
2363,4,1753,2,1,4,4,0,3,1,1,50,1961,6928000,0,0,1
2364,7,1941,2,1,5,3,1,3,3,6,12,1998,16538570,0,0,1
2365,3,1067,1,1,3,2,0,2,3,6,31,1982,9112450,0,1,0
2366,3,733,1,1,2,5,1,4,1,5,25,1987,10548750,1,0,0
2367,6,1856,2,1,5,1,0,4,3,5,20,1994,14168130,0,0,1
2368,3,961,1,1,3,4,0,3,2,5,33,1974,8402320,0,0,1
2369,1,681,1,1,2,2,0,1,2,1,49,1960,2640250,0,1,0
2370,4,1550,2,1,4,1,0,4,3,2,16,1994,12337670,1,0,0
2371,6,1766,1,1,4,1,0,1,1,4,23,1991,17722310,1,0,0
2372,3,983,1,1,3,1,0,4,2,6,29,1982,8978460,0,0,1
2373,6,1638,1,1,4,4,0,4,1,4,19,1991,10514930,0,1,0
2374,5,2092,3,2,5,4,0,3,2,6,7,2001,11431740,0,1,0
2375,3,942,1,1,3,5,0,2,1,6,30,1982,7913300,0,1,0
2376,1,1627,2,2,4,5,0,4,1,2,39,1972,6054750,0,1,0
2377,3,932,1,1,3,4,0,3,2,4,28,1980,7190600,0,1,0
2378,1,715,1,1,2,5,0,4,2,3,23,1986,5091750,0,1,0
2379,1,1140,1,1,3,5,1,4,3,1,50,1959,6519000,0,0,1
2380,6,1658,1,1,4,4,1,4,2,6,27,1987,14375730,0,0,1
2381,2,1112,1,1,3,3,0,4,1,3,18,1992,11780070,1,0,0
2382,6,1584,1,1,4,1,0,3,1,5,35,1976,11061120,0,0,1
2383,4,1894,3,2,5,5,0,2,1,6,18,1987,16025310,1,0,0
2384,2,791,1,1,2,4,1,3,2,2,20,1989,6818200,0,1,0
2385,3,715,1,1,2,1,0,3,3,5,35,1975,7283800,0,0,1
2386,5,2495,4,2,6,2,0,3,3,6,28,1982,12496560,0,1,0
2387,1,1015,1,1,3,4,0,1,2,3,44,1966,7479000,1,0,0
2388,3,1125,1,1,3,2,0,4,2,5,9,2003,13090350,1,0,0
2389,6,1964,2,1,5,5,0,2,2,4,41,1968,13651240,0,0,1
2390,5,1975,3,2,5,1,0,2,3,4,9,2002,15443180,1,0,0
2391,5,1759,2,1,4,2,0,2,3,5,11,2001,10625200,0,0,1
2392,3,1222,2,1,4,1,1,4,1,6,27,1987,10569390,0,0,1
2393,6,1587,1,1,4,3,0,2,1,6,42,1969,10880340,0,1,0
2394,4,1992,3,2,5,4,1,3,3,1,6,1998,10011770,0,1,0
2395,5,2458,4,2,6,5,0,2,3,6,5,2003,20139900,1,0,0
2396,2,837,1,1,3,3,1,4,1,4,37,1972,10805855,1,0,0
2397,1,964,1,1,3,4,0,1,2,5,27,1985,8814250,1,0,0
2398,1,1170,1,1,3,3,1,2,2,2,41,1969,5783750,0,1,0
2399,6,1823,2,1,5,4,1,3,2,5,42,1971,20819590,1,0,0
2400,2,1159,1,1,3,4,1,4,3,5,40,1968,10444400,0,1,0
2401,2,1288,2,2,4,5,0,2,3,4,28,1983,9827320,0,1,0
2402,6,1724,1,1,4,3,1,2,3,4,43,1971,12303260,0,1,0
2403,2,1130,1,1,3,2,1,1,3,5,36,1975,9943840,0,1,0
2404,6,1977,2,1,5,1,0,2,1,4,33,1976,11141710,0,1,0
2405,2,633,1,1,2,4,0,4,3,2,34,1978,5619510,0,1,0
2406,3,1237,2,1,4,2,0,4,1,6,37,1977,9609040,0,0,1
2407,6,1599,1,1,4,1,0,4,1,4,34,1972,9743650,0,1,0
2408,1,969,1,1,3,4,0,2,1,2,33,1979,3867250,0,1,0
2409,3,1292,2,1,4,4,0,3,3,5,38,1970,9459100,0,1,0
2410,3,1229,2,1,4,2,0,2,3,5,26,1987,9295300,0,1,0
2411,3,768,1,1,2,2,0,4,1,5,10,2001,6789500,0,1,0
2412,6,1878,2,1,5,1,1,2,1,6,40,1967,14239590,0,0,1
2413,5,2134,3,2,5,2,1,2,3,5,21,1987,12856900,0,0,1
2414,2,682,1,1,2,5,0,3,1,5,14,1996,9810510,1,0,0
2415,7,1815,2,1,5,1,1,3,3,4,23,1989,13046310,0,1,0
2416,5,1687,2,1,4,3,0,2,3,5,15,1994,9729900,0,1,0
2417,1,535,1,1,2,3,0,2,1,4,47,1964,3844375,0,0,1
2418,3,1109,1,1,3,2,1,4,3,4,36,1971,9189800,0,1,0
2419,5,1333,2,1,4,3,0,2,2,5,10,2000,8446600,0,1,0
2420,4,1987,3,2,5,2,1,3,3,5,44,1961,12306030,0,0,1
2421,3,943,1,1,3,3,1,2,2,5,27,1985,12219050,1,0,0
2422,4,1633,2,1,4,2,1,4,1,5,39,1965,14135780,1,0,0
2423,1,1513,2,2,4,5,1,1,1,4,37,1974,11547750,1,0,0
2424,6,1910,2,1,5,3,0,3,3,5,40,1971,14228100,0,0,1
2425,4,1581,2,1,4,3,0,4,1,6,42,1968,9456590,0,0,1
2426,3,1239,2,1,4,4,1,3,3,4,27,1983,10599680,0,0,1
2427,1,1414,2,2,4,3,1,4,3,5,20,1992,9491000,0,1,0
2428,3,755,1,1,2,1,0,3,3,4,12,1995,6972000,0,1,0
2429,3,826,1,1,3,1,1,4,1,5,37,1977,7866370,0,0,1
2430,6,1582,1,1,4,1,0,3,1,5,8,2001,10598610,0,1,0
2431,1,1454,2,2,4,1,0,4,2,6,28,1983,8930250,0,0,1
2432,1,1226,1,1,3,2,1,4,2,4,38,1971,7853250,0,0,1
2433,1,949,1,1,3,2,0,2,1,2,8,2002,4155500,0,1,0
2434,6,1875,2,1,5,4,0,1,3,4,45,1964,13171300,0,0,1
2435,5,2152,3,2,5,5,0,2,2,5,13,1996,10954860,0,1,0
2436,2,1252,2,2,4,3,0,2,2,6,37,1974,10759755,0,0,1
2437,6,1601,1,1,4,3,0,4,1,5,17,1993,10995790,0,1,0
2438,7,1515,1,1,4,5,1,2,2,4,30,1980,12627100,0,0,1
2439,4,1638,2,1,4,2,1,2,3,6,40,1969,10843900,0,1,0
2440,4,1979,3,2,5,1,1,1,3,1,37,1969,9733590,0,0,1
2441,5,1647,2,1,4,1,0,3,3,4,16,1996,8808920,0,1,0
2442,3,1158,1,1,3,2,1,2,3,5,25,1988,10554810,0,0,1
2443,5,2323,4,2,6,5,0,2,3,6,13,1996,13774320,0,0,1
2444,4,1901,3,2,5,3,1,3,3,6,36,1968,17657420,1,0,0
2445,1,1252,1,1,3,3,1,2,3,1,17,1995,6387750,0,1,0
2446,4,1891,3,2,5,3,1,3,2,5,34,1976,11667930,0,0,1
2447,6,1816,2,1,5,1,0,4,3,4,10,2000,13369230,0,0,1
2448,5,1369,2,1,4,5,1,4,3,6,14,1997,11134480,0,1,0
2449,3,1167,1,1,3,4,1,4,2,4,37,1972,9553540,0,0,1
2450,5,1781,3,2,5,4,0,4,3,6,17,1991,15979940,1,0,0
2451,6,1512,1,1,4,4,0,4,2,5,43,1970,17084160,1,0,0
2452,7,1611,1,1,4,5,0,4,3,6,16,1997,20119920,1,0,0
2453,4,1856,3,2,5,5,1,1,2,3,15,1993,10973700,0,0,1
2454,6,1539,1,1,4,2,0,1,2,5,20,1988,10756350,0,1,0
2455,5,1965,3,2,5,5,1,4,2,5,14,1996,11779280,0,1,0
2456,3,788,1,1,2,5,0,3,3,6,22,1990,8578100,0,1,0
2457,3,848,1,1,3,3,0,2,1,4,29,1981,6568510,0,0,1
2458,3,987,1,1,3,2,1,1,1,4,11,1998,11541050,1,0,0
2459,1,1021,1,1,3,2,1,3,3,1,48,1963,5275500,0,1,0
2460,3,1282,2,1,4,3,0,3,2,4,25,1988,9293090,0,0,1
2461,1,1254,1,1,3,4,0,3,3,2,35,1975,5769250,0,1,0
2462,4,1511,2,1,4,2,0,3,2,2,55,1953,6435700,0,1,0
2463,2,920,1,1,3,4,1,3,2,5,31,1978,9747565,0,0,1
2464,2,700,1,1,2,3,1,2,1,4,21,1986,6870115,0,1,0
2465,4,1929,3,2,5,3,0,1,1,2,13,1995,7931560,0,1,0
2466,4,1820,3,2,5,2,1,3,1,3,31,1977,9606220,0,0,1
2467,5,2039,3,2,5,4,0,3,2,4,11,1998,10854800,0,0,1
2468,2,935,1,1,3,3,0,3,3,1,39,1970,5972585,0,1,0
2469,2,648,1,1,2,5,0,4,2,2,12,1998,5842880,0,1,0
2470,5,2034,3,2,5,2,0,3,3,6,15,1997,11346500,0,1,0
2471,7,1543,1,1,4,3,0,1,1,6,13,1995,11202460,0,1,0
2472,5,2366,4,2,6,1,0,4,3,4,21,1987,17739020,1,0,0
2473,3,876,1,1,3,5,1,2,3,6,34,1976,10337820,0,0,1
2474,5,1422,2,1,4,2,1,4,2,4,14,1998,9651120,0,0,1
2475,4,1877,3,2,5,4,0,3,3,3,52,1955,8812240,0,1,0
2476,1,916,1,1,3,3,0,1,3,4,19,1991,6624750,0,0,1
2477,5,1462,2,1,4,1,1,2,2,4,12,1999,12928440,1,0,0
2478,3,859,1,1,3,3,1,3,3,5,21,1986,12305150,1,0,0
2479,3,1098,1,1,3,4,1,3,1,5,4,2005,13404800,1,0,0
2480,1,1326,1,1,3,5,1,2,3,3,36,1974,8272250,0,0,1
2481,4,1866,3,2,5,3,1,2,1,6,30,1979,16367000,1,0,0
2482,3,1032,1,1,3,5,0,4,1,4,30,1977,7929540,0,0,1
2483,1,579,1,1,2,2,1,2,1,4,5,2005,5639375,0,0,1
2484,1,1366,2,2,4,2,1,2,2,5,22,1988,11943500,1,0,0
2485,5,1830,3,2,5,5,0,2,2,5,7,2001,10893740,0,0,1
2486,4,1912,3,2,5,1,1,3,3,3,52,1954,10618990,0,0,1
2487,7,1748,1,1,4,3,0,2,1,4,5,2004,12081890,0,0,1
2488,5,2415,4,2,6,2,1,3,3,5,10,2000,14090500,0,0,1
2489,6,1887,2,1,5,3,1,2,2,6,38,1975,21815360,1,0,0
2490,2,642,1,1,2,3,1,4,1,4,31,1979,9352665,1,0,0
2491,3,1210,2,1,4,3,1,4,2,6,23,1988,10746250,0,1,0
2492,5,2111,3,2,5,5,1,2,3,4,9,2002,12744600,0,0,1
2493,4,1574,2,1,4,5,0,2,1,2,5,1999,12009700,1,0,0
2494,7,1525,1,1,4,2,0,3,2,6,27,1982,11510790,0,1,0
2495,3,801,1,1,3,2,0,4,1,6,39,1972,10183450,1,0,0
2496,7,1642,1,1,4,5,0,3,2,4,33,1978,11228760,0,1,0
2497,1,1382,2,2,4,5,1,3,2,6,49,1961,12723750,1,0,0
2498,4,1901,3,2,5,1,0,1,3,3,48,1958,9446410,0,0,1
2499,3,714,1,1,2,1,1,3,1,4,10,1998,6677700,0,1,0
2500,4,1952,3,2,5,3,1,1,1,5,6,2004,16586820,1,0,0
2501,3,741,1,1,2,2,1,3,1,4,23,1990,6630650,0,1,0
2502,6,1786,1,1,4,3,1,3,2,5,25,1988,20709050,1,0,0
2503,1,1047,1,1,3,1,1,4,3,4,17,1992,8148875,0,0,1
2504,1,964,1,1,3,5,1,1,1,6,47,1964,7637750,0,0,1
2505,1,627,1,1,2,4,0,2,1,6,6,2003,5829000,0,1,0
2506,3,921,1,1,3,2,1,1,1,6,28,1985,12051200,1,0,0
2507,3,989,1,1,3,5,1,1,3,6,19,1991,10493650,0,1,0
2508,2,1217,2,2,4,3,0,1,3,6,26,1984,11226890,0,0,1
2509,2,1209,2,2,4,3,0,4,3,1,38,1974,7466370,0,1,0
2510,6,1600,1,1,4,2,0,2,3,5,18,1990,18439310,1,0,0
2511,3,740,1,1,2,5,1,2,1,5,12,2002,10671200,1,0,0
2512,1,1295,1,1,3,4,0,3,1,4,42,1967,9104500,1,0,0
2513,3,1005,1,1,3,2,1,4,2,6,32,1980,10250450,0,0,1
2514,1,908,1,1,3,1,1,2,2,4,42,1970,6172500,0,1,0
2515,1,1260,1,1,3,5,0,3,3,6,17,1994,12038750,1,0,0
2516,3,1052,1,1,3,4,0,3,1,6,30,1982,8187100,0,1,0
2517,4,1718,2,1,4,2,1,3,2,6,26,1979,10894470,0,1,0
2518,3,1286,2,1,4,5,0,2,2,5,23,1991,9593250,0,1,0
2519,3,765,1,1,2,4,1,1,2,5,34,1978,7728500,0,1,0
2520,3,1206,2,1,4,4,0,4,2,4,40,1975,12751600,1,0,0
2521,5,2268,4,2,6,5,1,3,3,4,11,1998,18815020,1,0,0
2522,5,1300,1,1,3,5,1,2,2,6,15,1994,13669300,1,0,0
2523,1,1010,1,1,3,1,0,2,2,3,41,1968,7331750,1,0,0
2524,2,1062,1,1,3,1,0,2,2,5,7,2000,8520705,0,1,0
2525,7,1755,1,1,4,1,1,2,3,5,37,1975,13957390,0,0,1
2526,2,1157,1,1,3,3,0,2,2,2,27,1985,7707405,0,0,1
2527,5,2398,4,2,6,5,1,3,2,5,19,1992,19567180,1,0,0
2528,3,1083,1,1,3,3,1,4,2,6,25,1988,14204550,1,0,0
2529,7,1730,1,1,4,2,0,2,1,6,6,2001,19275870,1,0,0
2530,4,1682,2,1,4,4,1,3,1,3,24,1984,9234130,0,0,1
2531,5,1610,2,1,4,5,1,3,3,4,12,1998,10411240,0,1,0
2532,1,1460,2,2,4,1,1,1,1,1,43,1967,5727750,0,0,1
2533,3,972,1,1,3,5,1,1,1,6,6,2003,9492300,0,1,0
2534,1,1116,1,1,3,5,0,4,1,2,20,1990,5589500,0,0,1
2535,3,771,1,1,2,4,1,4,1,5,11,1999,8254270,0,0,1
2536,5,2453,4,2,6,4,1,4,2,5,20,1989,13791060,0,0,1
2537,6,1580,1,1,4,4,1,3,2,4,6,2006,12910620,0,0,1
2538,3,1202,2,1,4,1,1,1,1,4,23,1988,12848450,1,0,0
2539,3,997,1,1,3,1,0,3,3,5,5,2006,9243640,0,0,1
2540,7,1914,2,1,5,5,0,4,2,6,31,1983,21937620,1,0,0
2541,2,1297,2,2,4,4,1,1,2,3,30,1982,10088050,0,0,1
2542,7,1576,1,1,4,2,1,2,3,5,44,1970,12242780,0,1,0
2543,5,1603,2,1,4,1,1,3,2,6,8,2002,10546560,0,1,0
2544,3,976,1,1,3,5,1,3,2,5,21,1993,9257750,0,1,0
2545,3,743,1,1,2,4,0,1,1,4,38,1969,5340900,0,1,0
2546,6,1949,2,1,5,2,0,4,3,4,19,1994,21140330,1,0,0
2547,4,1992,3,2,5,5,1,1,2,4,44,1966,11504330,0,0,1
2548,2,632,1,1,2,5,1,3,2,2,23,1985,6859145,0,0,1
2549,1,1275,1,1,3,3,1,4,2,1,28,1983,5955500,0,1,0
2550,5,1847,3,2,5,1,1,3,3,5,26,1985,11691860,0,0,1
2551,4,1953,3,2,5,2,0,3,1,1,36,1968,12752470,1,0,0
2552,4,1966,3,2,5,4,1,3,3,4,48,1957,16627610,1,0,0
2553,1,1257,1,1,3,1,0,1,2,4,49,1962,6300625,0,0,1
2554,2,1028,1,1,3,2,1,3,2,1,12,1999,11334780,1,0,0
2555,1,592,1,1,2,1,1,4,1,6,17,1993,6709750,0,0,1
2556,2,797,1,1,2,5,1,2,1,5,28,1981,8066720,0,1,0
2557,6,1866,2,1,5,4,0,4,1,5,25,1986,19888500,1,0,0
2558,7,1783,1,1,4,2,0,2,3,4,19,1993,11930880,0,1,0
2559,1,1189,1,1,3,5,1,3,1,5,42,1969,10379500,1,0,0
2560,1,1089,1,1,3,5,0,2,3,5,23,1989,10408250,1,0,0
2561,6,1892,2,1,5,4,1,4,1,5,6,2005,14771930,0,0,1
2562,6,1775,1,1,4,2,0,3,1,6,11,1998,13327120,0,0,1
2563,1,737,1,1,2,3,1,2,2,1,16,1995,4484500,0,1,0
2564,4,1601,2,1,4,4,1,1,2,1,34,1970,8223180,0,0,1
2565,5,2447,4,2,6,5,0,4,2,4,7,2005,11809740,0,1,0
2566,6,1539,1,1,4,5,0,1,3,5,38,1975,17985130,1,0,0
2567,6,1970,2,1,5,4,0,2,3,6,32,1980,15209340,0,0,1
2568,3,1282,2,1,4,2,1,4,3,5,17,1992,11560690,0,0,1
2569,1,1661,2,2,4,4,1,1,2,3,15,1997,12289250,1,0,0
2570,6,1529,1,1,4,5,0,2,1,5,24,1989,10668930,0,1,0
2571,5,1777,3,2,5,1,1,4,3,5,29,1983,15794780,1,0,0
2572,1,1596,2,2,4,4,0,2,1,2,41,1968,9404750,1,0,0
2573,3,812,1,1,3,5,0,4,2,5,25,1984,7828550,0,1,0
2574,2,964,1,1,3,2,0,4,1,2,34,1973,6208110,0,0,1
2575,4,1902,3,2,5,5,1,3,2,5,42,1964,16758540,1,0,0
2576,6,1973,2,1,5,4,1,1,2,6,22,1993,14565090,0,1,0
